"Action","Action"
"Add Offers","Add Offers"
"Are you sure?","Are you sure?"
"Associated products","Associated products"
"CSV","CSV"
"Category","Category"
"Change status","Change status"
"Could not find offers to delete.","Could not find offers to delete."
"Deal Expiry Time","Deal Expiry Time"
"Deal Image Upload","Deal Image Upload"
"Deal Image","Deal Image"
"Deal Start Date","Deal Start Date"
"Delete File","Delete File"
"Delete Offers","Delete Offers"
"Delete","Delete"
"Disabled","Disabled"
"Edit Offers '%s'","Edit Offers '%s'"
"Edit","Edit"
"Enabled","Enabled"
"End Date","End Date"
"Enter deal/offer Name","Enter deal/offer Name"
"Excel","Excel"
"Home","Home"
"Id","Id"
"Image","Image"
"Meta information","Meta information"
"Meta","Meta"
"Meta-description","Meta-description"
"Meta-keywords","Meta-keywords"
"Name","Name"
"No","No"
"None","None"
"Offers was successfully deleted.","Offers was successfully deleted."
"Offers was successfully saved","Offers was successfully saved"
"Offers","Offers"
"Please select offers to delete.","Please select offers to delete."
"Please select offers.","Please select offers."
"Position","Position"
"Relative to Website Base URL","Relative to Website Base URL"
"Save And Continue Edit","Save And Continue Edit"
"Save Offers","Save Offers"
"Select Product Category","Select Product Category"
"Show in rss","Show in rss"
"Meta-title","Meta-title"
"Start Date","Start Date"
"Status","Status"
"Store views","Store views"
"The URL key cannot consist only of numbers.","The URL key cannot consist only of numbers."
"The URL key contains capital letters or disallowed symbols.","The URL key contains capital letters or disallowed symbols."
"There was a problem saving the offers.","There was a problem saving the offers."
"There was an error deleteing offers.","There was an error deleteing offers."
"There was an error updating offers.","There was an error updating offers."
"This offers no longer exists.","This offers no longer exists."
"Total of %d offers were successfully deleted.","Total of %d offers were successfully deleted."
"Total of %d offers were successfully updated.","Total of %d offers were successfully updated."
"URL key already exists.","URL key already exists."
"URL key","URL key"
"Unable to find offers to save.","Unable to find offers to save."
"XML","XML"
"Yes","Yes"
